transaction_id,politician,ticker,transaction_type,owner,asset_type,amount_mid,log_amount_mid,disclosure_delay_days,ou_zscore,filing_date,excess_return_30d,beat_market_30d
3984,Patrick J Toomey,GE,Purchase,Self,Stock,32500.5,10.389041521098926,15,-0.7376657779061873,2017-12-21,-0.1317229282419331,0
3970,Pat Roberts,BAC,Purchase,Spouse,Stock,8000.5,8.987384303086046,10,0.8810702467194422,2017-12-23,0.03443655865662065,1
3971,Pat Roberts,SBUX,Sale (Full),Spouse,Stock,32500.5,10.389041521098926,16,-0.6254166600666687,2017-12-23,-0.023198158121274015,0
3976,Pat Roberts,NVDA,Purchase,Spouse,Stock,8000.5,8.987384303086046,16,0.034209027959446345,2017-12-23,0.13748162544200448,1
3977,Pat Roberts,NVDA,Purchase,Spouse,Stock,8000.5,8.987384303086046,22,0.034209027959446345,2017-12-23,0.13748162544200448,1
3925,"David A Perdue , Jr",CZR,Purchase,Joint,Stock,8000.5,8.987384303086046,1,-0.5064008720095955,2018-01-04,0.04291485150920482,1
3926,"David A Perdue , Jr",RF,Purchase,Joint,Stock,8000.5,8.987384303086046,1,0.400751628158266,2018-01-04,0.10337131763821938,1
3928,"David A Perdue , Jr",SYY,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,2,-0.10237640588832798,2018-01-04,-0.019329333236727475,0
3929,"David A Perdue , Jr",URBN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,2,0.1301229407195441,2018-01-04,0.024462896158876868,1
3930,"David A Perdue , Jr",SYY,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,6,-0.10237640588832798,2018-01-04,-0.019329333236727475,0
3931,"David A Perdue , Jr",SYY,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,7,-0.10237640588832798,2018-01-04,-0.019329333236727475,0
3932,"David A Perdue , Jr",PYPL,Purchase,Joint,Stock,8000.5,8.987384303086046,9,0.8227470071189937,2018-01-04,0.015851014317549872,1
3940,"David A Perdue , Jr",CSCO,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,14,0.5484164941018244,2018-01-04,0.13143556777753385,1
3942,"David A Perdue , Jr",AXTA,Purchase,Joint,Stock,8000.5,8.987384303086046,21,0.15341997948109826,2018-01-04,-0.0570434716963949,0
3943,"David A Perdue , Jr",AXTA,Purchase,Joint,Stock,32500.5,10.389041521098926,21,0.15341997948109826,2018-01-04,-0.0570434716963949,0
3944,"David A Perdue , Jr",COP,Sale (Full),Joint,Stock,32500.5,10.389041521098926,22,1.2649628001371673,2018-01-04,-0.04658246117587739,0
3945,"David A Perdue , Jr",XOM,Sale (Partial),Joint,Stock,32500.5,10.389041521098926,22,1.5538216929159758,2018-01-04,-0.12392850826367441,0
3947,"David A Perdue , Jr",SPY,Purchase,Joint,Stock,32500.5,10.389041521098926,22,0.984767862726117,2018-01-04,0.0,0
3949,"David A Perdue , Jr",MRK,Sale (Partial),Joint,Stock,175000.5,12.072549824297488,22,0.5744875876338712,2018-01-04,-0.018844312381793515,0
3951,"David A Perdue , Jr",SPY,Purchase,Joint,Stock,750000.5,13.527830485510494,22,0.984767862726117,2018-01-04,0.0,0
3954,"David A Perdue , Jr",MOS,Sale (Full),Joint,Stock,175000.5,12.072549824297488,22,1.264509261767385,2018-01-04,-0.05734959726134492,0
3955,"David A Perdue , Jr",SPY,Purchase,Joint,Stock,175000.5,12.072549824297488,22,0.984767862726117,2018-01-04,0.0,0
3956,"David A Perdue , Jr",MOS,Purchase,Joint,Stock,8000.5,8.987384303086046,23,1.264509261767385,2018-01-04,-0.05734959726134492,0
3963,"David A Perdue , Jr",AMZN,Purchase,Joint,Stock,32500.5,10.389041521098926,31,0.6011477593896327,2018-01-04,0.19214769119774133,1
3964,"David A Perdue , Jr",PYPL,Purchase,Joint,Stock,8000.5,8.987384303086046,31,0.8227470071189937,2018-01-04,0.015851014317549872,1
3965,"David A Perdue , Jr",GPK,Sale (Partial),Joint,Stock,32500.5,10.389041521098926,31,0.8137387601805899,2018-01-04,-0.04666190087412059,0
3916,John Hoeven,AMZN,Purchase,Self,Stock,75000.5,11.22526339231845,11,1.1355380489126956,2018-01-09,0.20079069170567865,1
3791,Patrick J Toomey,PFS,Sale (Full),Self,Stock,8000.5,8.987384303086046,5,0.4385917643180837,2018-01-10,-0.06161568601341172,0
3793,Patrick J Toomey,PFS,Sale (Full),Self,Stock,8000.5,8.987384303086046,2,0.4385917643180837,2018-01-10,-0.06161568601341172,0
3903,Shelley M Capito,ENB,Purchase,Spouse,Stock,8000.5,8.987384303086046,22,-0.1354842433630303,2018-01-10,-0.14004818027448218,0
3910,Patrick J Toomey,GE,Purchase,Self,Stock,8000.5,8.987384303086046,34,1.9165647907243513,2018-01-10,-0.2367006352393416,0
3895,William Cassidy,AAPL,Sale (Partial),Spouse,Stock,8000.5,8.987384303086046,18,0.396988739390805,2018-01-16,0.030161924743874025,1
3898,John F Reed,PEP,Sale (Full),Joint,Stock,8000.5,8.987384303086046,5,-0.24617255701159035,2018-01-16,-0.049772239468889534,0
3893,James M Inhofe,DAL,Purchase,Self,Stock,175000.5,12.072549824297488,22,1.1994092809449604,2018-01-17,-0.0640695285551024,0
3881,Pat Roberts,DVN,Purchase,Spouse,Stock,8000.5,8.987384303086046,26,0.020614996293233302,2018-01-29,-0.21528830126063703,0
3883,Pat Roberts,AMZN,Purchase,Spouse,Stock,8000.5,8.987384303086046,4,2.087135170734468,2018-01-29,0.14822801461597945,1
3885,Pat Roberts,BAC,Purchase,Spouse,Stock,8000.5,8.987384303086046,24,0.9562921842360507,2018-01-29,0.030439561882322885,1
3887,Pat Roberts,JPM,Purchase,Spouse,Stock,32500.5,10.389041521098926,25,1.2747264024433413,2018-01-29,0.02839150919174982,1
3832,"David A Perdue , Jr",URBN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,1,-0.22794043760160082,2018-02-01,0.09301438307460252,1
3833,"David A Perdue , Jr",GLW,Purchase,Joint,Stock,8000.5,8.987384303086046,1,-1.923805502495798,2018-02-01,-0.04289783146998194,0
3834,"David A Perdue , Jr",ENB,Sale (Full),Joint,Stock,8000.5,8.987384303086046,2,-2.884904374760685,2018-02-01,-0.09425931997930548,0
3835,"David A Perdue , Jr",ENB,Sale (Partial),Joint,Stock,32500.5,10.389041521098926,2,-2.884904374760685,2018-02-01,-0.09425931997930548,0
3836,"David A Perdue , Jr",URBN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,2,-0.22794043760160082,2018-02-01,0.09301438307460252,1
3838,"David A Perdue , Jr",URBN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,3,-0.22794043760160082,2018-02-01,0.09301438307460252,1
3843,"David A Perdue , Jr",PG,Purchase,Joint,Stock,75000.5,11.22526339231845,8,-2.0681048087225804,2018-02-01,-0.05393059008861445,0
3844,"David A Perdue , Jr",JNJ,Purchase,Joint,Stock,8000.5,8.987384303086046,8,-1.2898402461302014,2018-02-01,-0.019070169235281487,0
3845,"David A Perdue , Jr",DVN,Purchase,Joint,Stock,8000.5,8.987384303086046,8,-0.3187171634394339,2018-02-01,-0.21680367569151582,0
3846,"David A Perdue , Jr",URBN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,9,-0.22794043760160082,2018-02-01,0.09301438307460252,1
3852,"David A Perdue , Jr",COP,Purchase,Joint,Stock,32500.5,10.389041521098926,16,0.09026476566485198,2018-02-01,-0.04826427554670398,0
3854,"David A Perdue , Jr",SPY,Sale (Full),Joint,Stock,32500.5,10.389041521098926,16,0.475119337265871,2018-02-01,0.0,0
3855,"David A Perdue , Jr",XOM,Purchase,Joint,Stock,32500.5,10.389041521098926,16,0.7121559300374002,2018-02-01,-0.1304091982777401,0
3856,"David A Perdue , Jr",MRK,Purchase,Joint,Stock,175000.5,12.072549824297488,16,0.044348934079413066,2018-02-01,-0.043787519375776185,0
3859,"David A Perdue , Jr",SPY,Sale (Partial),Joint,Stock,750000.5,13.527830485510494,16,0.475119337265871,2018-02-01,0.0,0
3861,"David A Perdue , Jr",MOS,Purchase,Joint,Stock,175000.5,12.072549824297488,16,0.09400195804534821,2018-02-01,-0.002447352345969045,0
3863,"David A Perdue , Jr",ENB,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,27,-2.884904374760685,2018-02-01,-0.09425931997930548,0
3864,"David A Perdue , Jr",TRP,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,27,-2.3786987116176603,2018-02-01,-0.031160623341967786,0
3866,"David A Perdue , Jr",WMB,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,27,-0.31908391050697926,2018-02-01,-0.11488936399484728,0
3867,"David A Perdue , Jr",KMI,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,27,-0.882299322136816,2018-02-01,-0.06515294979846775,0
3868,"David A Perdue , Jr",OKE,Purchase,Joint,Stock,8000.5,8.987384303086046,27,0.32575571834328015,2018-02-01,-0.006097508376863514,0
3869,"David A Perdue , Jr",CSCO,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,27,0.4505279441332692,2018-02-01,0.10558559682850321,1
3870,"David A Perdue , Jr",URBN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,27,-0.22794043760160082,2018-02-01,0.09301438307460252,1
3873,"David A Perdue , Jr",URBN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,28,-0.22794043760160082,2018-02-01,0.09301438307460252,1
3796,Patrick J Toomey,BAC,Sale (Full),Self,Stock,32500.5,10.389041521098926,33,-0.24849388818860627,2018-02-07,-0.007456251113584389,0
3768,Shelley M Capito,GE,Sale (Partial),Spouse,Stock,8000.5,8.987384303086046,37,-2.4626481496238486,2018-02-10,-0.07525367446388698,0
3770,Shelley M Capito,PG,Sale (Full),Spouse,Stock,8000.5,8.987384303086046,37,-3.754916576115354,2018-02-10,-0.025662548099349092,0
3772,Shelley M Capito,MSFT,Sale (Partial),Spouse,Stock,8000.5,8.987384303086046,37,-1.0062085796646758,2018-02-10,0.021678533592547122,1
3773,Shelley M Capito,MRK,Sale (Full),Spouse,Stock,8000.5,8.987384303086046,37,-2.805891398952421,2018-02-10,-0.012444601166847757,0
3774,Shelley M Capito,IBM,Sale (Partial),Spouse,Stock,8000.5,8.987384303086046,37,-2.6205544762436057,2018-02-10,0.02123244928303425,1
3775,Shelley M Capito,INTC,Sale (Full),Spouse,Stock,32500.5,10.389041521098926,37,-1.100303298544035,2018-02-10,0.1597330428987307,1
3776,Shelley M Capito,XOM,Sale (Partial),Spouse,Stock,8000.5,8.987384303086046,37,-4.302467300349069,2018-02-10,-0.017728957377066146,0
3777,Shelley M Capito,KO,Sale (Partial),Spouse,Stock,8000.5,8.987384303086046,37,-3.7199469804325997,2018-02-10,-0.006698406253023981,0
3778,Shelley M Capito,C,Sale (Full),Spouse,Stock,32500.5,10.389041521098926,37,-1.2868539382767605,2018-02-10,-0.06881357379291253,0
3779,Shelley M Capito,CSCO,Sale (Partial),Spouse,Stock,8000.5,8.987384303086046,37,-1.1891744483344915,2018-02-10,0.06909541032828326,1
3780,Shelley M Capito,BMY,Sale (Partial),Spouse,Stock,8000.5,8.987384303086046,37,0.002595256360332265,2018-02-10,0.005989232000821909,1
3781,Shelley M Capito,SLB,Purchase,Spouse,Stock,8000.5,8.987384303086046,15,-3.579804994028863,2018-02-10,-0.01744425939594285,0
3783,Shelley M Capito,INTC,Purchase,Spouse,Stock,8000.5,8.987384303086046,15,-1.100303298544035,2018-02-10,0.1597330428987307,1
3757,William Cassidy,AAPL,Sale (Partial),Spouse,Stock,8000.5,8.987384303086046,13,-0.5528541470739289,2018-02-13,0.036217319884348065,1
3759,Sheldon Whitehouse,C,Purchase,Spouse,Stock,8000.5,8.987384303086046,36,-0.6643894661120711,2018-02-13,-0.06885019291896988,0
3760,Sheldon Whitehouse,WMT,Purchase,Spouse,Stock,8000.5,8.987384303086046,36,-1.1188781019954313,2018-02-13,-0.10762245497213463,0
3761,Sheldon Whitehouse,BIIB,Sale (Full),Joint,Stock,8000.5,8.987384303086046,36,-1.4124532072953098,2018-02-13,-0.1193010200008815,0
3762,Sheldon Whitehouse,V,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,27,-1.0076402971338032,2018-02-13,0.01170419464868433,1
3763,Sheldon Whitehouse,COST,Sale (Full),Joint,Stock,32500.5,10.389041521098926,27,-1.1623033181157945,2018-02-13,0.02026318349182432,1
3764,Sheldon Whitehouse,GE,Sale (Full),Joint,Stock,32500.5,10.389041521098926,13,-2.3218755933867414,2018-02-13,-0.04428914667618311,0
3766,Sheldon Whitehouse,USB,Sale (Full),Self,Stock,8000.5,8.987384303086046,27,-1.3787327358164185,2018-02-13,-0.05197992700980647,0
3753,John Hoeven,WMT,Purchase,Self,Stock,175000.5,12.072549824297488,1,-4.078214988159916,2018-02-21,-0.024207346716411338,0
3745,James M Inhofe,GILD,Sale (Partial),Self,Stock,75000.5,11.22526339231845,4,0.05513174877429756,2018-02-26,-0.03689319254942813,0
3748,James M Inhofe,MSFT,Purchase,Self,Stock,32500.5,10.389041521098926,17,1.3823681281024507,2018-02-26,0.019260646375123924,1
3712,Pat Roberts,WMT,Purchase,Spouse,Stock,8000.5,8.987384303086046,11,-3.0969632819263846,2018-03-03,-0.0157684807795615,0
3714,Pat Roberts,WMT,Purchase,Spouse,Stock,8000.5,8.987384303086046,17,-3.0969632819263846,2018-03-03,-0.0157684807795615,0
3716,Pat Roberts,AMZN,Sale (Full),Spouse,Stock,8000.5,8.987384303086046,26,0.7476267554763376,2018-03-03,-0.005634496236865627,0
3719,Pat Roberts,NFLX,Purchase,Spouse,Stock,75000.5,11.22526339231845,26,1.3563136684099362,2018-03-03,0.07420491933655071,1
3720,Pat Roberts,BA,Purchase,Spouse,Stock,75000.5,11.22526339231845,26,-0.33384219817787547,2018-03-03,-0.03809513635290551,0
3721,Pat Roberts,BAC,Purchase,Spouse,Stock,8000.5,8.987384303086046,26,0.0797096392041254,2018-03-03,-0.05770043565526972,0
3722,Pat Roberts,BAC,Sale (Full),Spouse,Stock,32500.5,10.389041521098926,26,0.0797096392041254,2018-03-03,-0.05770043565526972,0
3724,Pat Roberts,NFLX,Sale (Full),Spouse,Stock,75000.5,11.22526339231845,26,1.3563136684099362,2018-03-03,0.07420491933655071,1
3725,Pat Roberts,BA,Sale (Full),Spouse,Stock,32500.5,10.389041521098926,26,-0.33384219817787547,2018-03-03,-0.03809513635290551,0
3727,Pat Roberts,AAPL,Purchase,Spouse,Stock,32500.5,10.389041521098926,26,1.284082055751817,2018-03-03,0.015378563512562837,1
3728,Pat Roberts,AMZN,Purchase,Spouse,Stock,32500.5,10.389041521098926,26,0.7476267554763376,2018-03-03,-0.005634496236865627,0
3729,Pat Roberts,NVDA,Purchase,Spouse,Stock,32500.5,10.389041521098926,26,0.02767408552307433,2018-03-03,0.015368142494000758,1
3732,Pat Roberts,AAPL,Sale (Full),Spouse,Stock,75000.5,11.22526339231845,26,1.284082055751817,2018-03-03,0.015378563512562837,1
3733,Pat Roberts,NVDA,Sale (Full),Spouse,Stock,32500.5,10.389041521098926,26,0.02767408552307433,2018-03-03,0.015368142494000758,1
3735,Pat Roberts,COST,Sale (Full),Spouse,Stock,32500.5,10.389041521098926,26,0.46448760863703487,2018-03-03,0.03095342978567006,1
3665,"David A Perdue , Jr",CSCO,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,5,1.3698649521990156,2018-03-05,0.008920128623260415,1
3670,"David A Perdue , Jr",DVN,Purchase,Joint,Stock,8000.5,8.987384303086046,10,-0.6416226040627971,2018-03-05,0.06016026553485976,1
3671,"David A Perdue , Jr",PFE,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,10,0.6429865410176925,2018-03-05,0.013161780706769988,1
3672,"David A Perdue , Jr",URBN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,11,0.5483176362686053,2018-03-05,0.09374033143288674,1
3673,"David A Perdue , Jr",KN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,11,0.3279270862102121,2018-03-05,-0.16539818751233404,0
3674,"David A Perdue , Jr",DVN,Purchase,Joint,Stock,8000.5,8.987384303086046,12,-0.6416226040627971,2018-03-05,0.06016026553485976,1
3675,"David A Perdue , Jr",UPS,Purchase,Joint,Stock,8000.5,8.987384303086046,13,-0.455646370533213,2018-03-05,0.04241064910869852,1
3676,"David A Perdue , Jr",KN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,17,0.3279270862102121,2018-03-05,-0.16539818751233404,0
3677,"David A Perdue , Jr",KN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,19,0.3279270862102121,2018-03-05,-0.16539818751233404,0
3678,"David A Perdue , Jr",XOM,Sale (Partial),Joint,Stock,32500.5,10.389041521098926,20,-0.15746153675818544,2018-03-05,0.03435718669403476,1
3679,"David A Perdue , Jr",UPS,Purchase,Joint,Stock,32500.5,10.389041521098926,20,-0.455646370533213,2018-03-05,0.04241064910869852,1
3681,"David A Perdue , Jr",BAC,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,21,0.4536998922794652,2018-03-05,-0.05770043565526972,0
3683,"David A Perdue , Jr",KN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,21,0.3279270862102121,2018-03-05,-0.16539818751233404,0
3685,"David A Perdue , Jr",UPS,Purchase,Joint,Stock,32500.5,10.389041521098926,21,-0.455646370533213,2018-03-05,0.04241064910869852,1
3688,"David A Perdue , Jr",XOM,Sale (Partial),Joint,Stock,32500.5,10.389041521098926,24,-0.15746153675818544,2018-03-05,0.03435718669403476,1
3689,"David A Perdue , Jr",URBN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,24,0.5483176362686053,2018-03-05,0.09374033143288674,1
3690,"David A Perdue , Jr",UPS,Purchase,Joint,Stock,75000.5,11.22526339231845,24,-0.455646370533213,2018-03-05,0.04241064910869852,1
3693,"David A Perdue , Jr",RF,Purchase,Joint,Stock,8000.5,8.987384303086046,25,0.6705764284495478,2018-03-05,-0.08240871345881995,0
3696,"David A Perdue , Jr",AXTA,Purchase,Joint,Stock,8000.5,8.987384303086046,27,0.5507647428376387,2018-03-05,0.03685289384580759,1
3697,"David A Perdue , Jr",DVN,Purchase,Joint,Stock,8000.5,8.987384303086046,27,-0.6416226040627971,2018-03-05,0.06016026553485976,1
3700,"David A Perdue , Jr",GLW,Purchase,Joint,Stock,8000.5,8.987384303086046,27,-0.3878285702738638,2018-03-05,-0.03177958745019838,0
3701,"David A Perdue , Jr",URBN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,27,0.5483176362686053,2018-03-05,0.09374033143288674,1
3702,"David A Perdue , Jr",RF,Purchase,Joint,Stock,8000.5,8.987384303086046,27,0.6705764284495478,2018-03-05,-0.08240871345881995,0
3706,"David A Perdue , Jr",GLW,Purchase,Joint,Stock,32500.5,10.389041521098926,28,-0.3878285702738638,2018-03-05,-0.03177958745019838,0
3707,"David A Perdue , Jr",GLW,Purchase,Joint,Stock,8000.5,8.987384303086046,28,-0.3878285702738638,2018-03-05,-0.03177958745019838,0
3708,"David A Perdue , Jr",URBN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,28,0.5483176362686053,2018-03-05,0.09374033143288674,1
3711,"David A Perdue , Jr",DVN,Purchase,Joint,Stock,8000.5,8.987384303086046,31,-0.6416226040627971,2018-03-05,0.06016026553485976,1
3660,Sheldon Whitehouse,NVDA,Purchase,Joint,Stock,8000.5,8.987384303086046,20,0.19794816390756767,2018-03-07,-0.03866706559089439,0
3661,Sheldon Whitehouse,C,Purchase,Self,Stock,8000.5,8.987384303086046,27,-0.527570623056594,2018-03-07,-0.034981899028476926,0
3634,John F Reed,QCOM,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,3,-0.5600267412305394,2018-03-12,-0.14910887771210857,0
3636,John F Reed,INTC,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,3,1.8970328595805257,2018-03-12,0.054436149577913095,1
3641,John F Reed,FDX,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,3,0.23974456037631545,2018-03-12,0.05181981314732864,1
3642,John F Reed,DHR,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,3,2.10045631245811,2018-03-12,0.02387997135481723,1
3643,John F Reed,COST,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,3,0.15269862946751506,2018-03-12,0.07237613237484741,1
3644,John F Reed,CSCO,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,3,1.1251877571730782,2018-03-12,0.016058338989186738,1
3645,John F Reed,CVS,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,3,0.09018124503270725,2018-03-12,0.020872312305631024,1
3646,John F Reed,AAPL,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,3,1.1801196697374121,2018-03-12,-0.04755096002934589,0
3648,John F Reed,AMGN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,3,0.6807748646638669,2018-03-12,-0.03591144876927488,0
3624,John Hoeven,WMT,Purchase,Self,Stock,75000.5,11.22526339231845,8,-1.664389722448921,2018-03-13,0.03450689102584237,1
3625,John Hoeven,CAT,Purchase,Self,Stock,75000.5,11.22526339231845,8,-0.33679315732067966,2018-03-13,-0.008002014149058101,0
3622,John Hoeven,UPS,Purchase,Self,Stock,75000.5,11.22526339231845,2,-0.7647713069513523,2018-03-29,0.06623451774914368,1
3609,"David A Perdue , Jr",URBN,Sale (Full),Joint,Stock,8000.5,8.987384303086046,3,0.9821224284411544,2018-04-05,0.08522899551464902,1
3610,"David A Perdue , Jr",URBN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,3,0.9821224284411544,2018-04-05,0.08522899551464902,1
3611,"David A Perdue , Jr",CZR,Purchase,Joint,Stock,8000.5,8.987384303086046,3,0.4279874031969473,2018-04-05,0.2224990706271761,1
3613,"David A Perdue , Jr",URBN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,7,0.9821224284411544,2018-04-05,0.08522899551464902,1
3614,"David A Perdue , Jr",DVN,Purchase,Joint,Stock,8000.5,8.987384303086046,9,0.13277741781329405,2018-04-05,0.287881436449577,1
3615,"David A Perdue , Jr",URBN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,16,0.9821224284411544,2018-04-05,0.08522899551464902,1
3616,"David A Perdue , Jr",ENTG,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,16,-0.6384974456080601,2018-04-05,0.037979784243942216,1
3618,"David A Perdue , Jr",WMB,Sale (Partial),Joint,Stock,32500.5,10.389041521098926,23,-0.6850121879512505,2018-04-05,0.1054557252334154,1
3619,"David A Perdue , Jr",URBN,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,30,0.9821224284411544,2018-04-05,0.08522899551464902,1
3608,Shelley M Capito,WFC,Sale (Partial),Spouse,Stock,32500.5,10.389041521098926,10,-1.0972339679886889,2018-04-07,-0.0035668485890050228,0
3581,"David A Perdue , Jr",GLW,Purchase,Joint,Stock,8000.5,8.987384303086046,6,-0.4747845802686902,2018-05-01,0.01711945634693479,1
3582,"David A Perdue , Jr",C,Purchase,Joint,Stock,8000.5,8.987384303086046,7,-0.557731057322097,2018-05-01,-0.0633148724664816,0
3584,"David A Perdue , Jr",MRK,Purchase,Joint,Stock,8000.5,8.987384303086046,7,0.15436361734906512,2018-05-01,0.03026119255765991,1
3586,"David A Perdue , Jr",PG,Purchase,Joint,Stock,32500.5,10.389041521098926,11,-2.4787603597977848,2018-05-01,0.013424786284215173,1
3587,"David A Perdue , Jr",PEP,Purchase,Joint,Stock,32500.5,10.389041521098926,11,-3.3322862944652947,2018-05-01,0.01268991189711266,1
3564,John Hoeven,IBM,Purchase,Self,Stock,75000.5,11.22526339231845,21,-1.1839455690386438,2018-05-09,-0.027124551564809973,0
3565,Pat Roberts,NVDA,Purchase,Spouse,Stock,8000.5,8.987384303086046,14,1.3902572147251508,2018-05-09,-0.012388256781060036,0
3566,Pat Roberts,CVX,Sale (Full),Spouse,Stock,8000.5,8.987384303086046,28,1.1730321336826715,2018-05-09,-0.06521087445329565,0
3567,Pat Roberts,NFLX,Purchase,Spouse,Stock,32500.5,10.389041521098926,14,0.5266385288086654,2018-05-09,0.24017758532994282,1
3568,Pat Roberts,NFLX,Purchase,Spouse,Stock,32500.5,10.389041521098926,16,0.5266385288086654,2018-05-09,0.24017758532994282,1
3569,Pat Roberts,NFLX,Sale (Full),Spouse,Stock,75000.5,11.22526339231845,28,0.5266385288086654,2018-05-09,0.24017758532994282,1
3555,Gary C Peters,CVS,Purchase,Self,Stock,8000.5,8.987384303086046,14,-1.4584050103231503,2018-05-10,0.14599051082088876,1
3558,Sheldon Whitehouse,V,Sale (Partial),Joint,Stock,32500.5,10.389041521098926,37,1.4782560356579606,2018-05-10,0.023054179440677336,1
3559,Sheldon Whitehouse,CVS,Sale (Full),Joint,Stock,8000.5,8.987384303086046,37,-1.4584050103231503,2018-05-10,0.14599051082088876,1
3560,Sheldon Whitehouse,CMCSA,Sale (Full),Joint,Stock,8000.5,8.987384303086046,37,-0.9900848473911562,2018-05-10,0.06129353819517003,1
3561,Sheldon Whitehouse,JPM,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,37,1.2176453470758037,2018-05-10,-0.08472147498091809,0
3563,Sheldon Whitehouse,AAPL,Sale (Partial),Joint,Stock,8000.5,8.987384303086046,37,2.415548690527581,2018-05-10,-0.0369409413945041,0
3428,Shelley M Capito,WMT,Purchase,Spouse,Stock,8000.5,8.987384303086046,20,-0.7969837819140722,2018-05-14,0.023896452979626503,1
3429,Shelley M Capito,VFC,Purchase,Spouse,Stock,8000.5,8.987384303086046,20,-0.35042425859784865,2018-05-14,0.062157631898814514,1
3431,Shelley M Capito,USB,Purchase,Spouse,Stock,8000.5,8.987384303086046,20,0.4256099290298468,2018-05-14,-0.014092762578706619,0
3433,Shelley M Capito,TGT,Purchase,Spouse,Stock,8000.5,8.987384303086046,20,0.6468922676726111,2018-05-14,0.05210609075089756,1
3434,Shelley M Capito,SYY,Purchase,Spouse,Stock,8000.5,8.987384303086046,20,0.2362368344044267,2018-05-14,0.08947500606080439,1
3435,Shelley M Capito,QCOM,Purchase,Spouse,Stock,8000.5,8.987384303086046,20,1.9441955297030398,2018-05-14,-5.5715674060707876e-05,0
3436,Shelley M Capito,PG,Purchase,Spouse,Stock,8000.5,8.987384303086046,20,0.08773994957649295,2018-05-14,0.06946583117170213,1
3440,Shelley M Capito,PEP,Purchase,Spouse,Stock,8000.5,8.987384303086046,20,-1.6882108507306475,2018-05-14,0.11725297956255487,1
3446,Shelley M Capito,JPM,Purchase,Spouse,Stock,8000.5,8.987384303086046,20,0.9990390857410093,2018-05-14,-0.07431254043299729,0
3447,Shelley M Capito,MSFT,Purchase,Spouse,Stock,8000.5,8.987384303086046,20,0.8906009575725643,2018-05-14,0.01576637119021218,1
3451,Shelley M Capito,JNJ,Purchase,Spouse,Stock,8000.5,8.987384303086046,20,0.025628006715369776,2018-05-14,-0.024375090170001834,0
3458,Shelley M Capito,XOM,Purchase,Spouse,Stock,8000.5,8.987384303086046,20,1.3987883180707885,2018-05-14,-0.00948704030202041,0
3460,Shelley M Capito,EMR,Purchase,Spouse,Stock,8000.5,8.987384303086046,20,1.2815494901500502,2018-05-14,-0.03942923662817355,0
3464,Shelley M Capito,CSCO,Purchase,Spouse,Stock,8000.5,8.987384303086046,20,0.5831622952904408,2018-05-14,-0.06387248908133669,0
3466,Shelley M Capito,CVX,Purchase,Spouse,Stock,8000.5,8.987384303086046,20,1.2085560746438975,2018-05-14,-0.04272437207548241,0
3471,Shelley M Capito,AMGN,Purchase,Spouse,Stock,8000.5,8.987384303086046,20,0.6019743744859459,2018-05-14,0.054100509806161434,1
